Vertices        Edge Percentage Edges           Maximum Clique                                     Maximum Clique Size            Operations      Attempts        Time           
104             0.125           669             [0,2,31]                                           3                              104             104             0.0            
104             0.25            1339            [0,1,50,4]                                         4                              104             104             0.0            
104             0.5             2678            [0,3,4,38,76,85,57]                                7                              104             104             0.0            
104             0.75            4017            [0,1,65,3,4,7,10,74,44,46]                         10                             104             104             0.0            
105             0.125           682             [0,92,5]                                           3                              105             105             0.0            
105             0.25            1365            [0,18,4]                                           3                              105             105             0.0            
105             0.5             2730            [0,2,36,18,55,30]                                  6                              105             105             0.0            
105             0.75            4095            [0,1,2,3,4,6,71,76,14,15,16,17,90,28,94]           15                             105             105             0.0            
106             0.125           695             [0,5,70]                                           3                              106             106             0.0            
106             0.25            1391            [0,65,10,96]                                       4                              106             106             0.0            
106             0.5             2782            [0,2,3,68,5,52,25]                                 7                              106             106             0.0            
106             0.75            4173            [0,1,66,3,4,10,16,17,19,24,26,27]                  12                             106             106             0.0            
107             0.125           708             [0,19]                                             2                              107             107             0.0            
107             0.25            1417            [0,3,62,23]                                        4                              107             107             0.0            
107             0.5             2835            [0,1,7,104,13,16]                                  6                              107             107             0.0009984970092773438
107             0.75            4253            [0,32,2,3,6,16,20,22,89,58,28]                     11                             107             107             0.0            
108             0.125           722             [0,106,11]                                         3                              108             108             0.0            
108             0.25            1444            [0,8,77,5]                                         4                              108             108             0.0            
108             0.5             2889            [0,3,11,13,15,59]                                  6                              108             108             0.0            
108             0.75            4333            [0,1,6,70,8,10,17,81,21,23,58,60,95]               13                             108             108             0.0            
109             0.125           735             [0,24,75,7]                                        4                              109             109             0.0010013580322265625
109             0.25            1471            [0,11,10,3]                                        4                              109             109             0.0            
109             0.5             2943            [0,2,13,17,21]                                     5                              109             109             0.0            
109             0.75            4414            [0,1,3,5,102,11,43,45,18,84,59,28]                 12                             109             109             0.0            
110             0.125           749             [0,8,95]                                           3                              110             110             0.0            
110             0.25            1498            [0,1,2,36]                                         4                              110             110             0.0010001659393310547
110             0.5             2997            [0,2,4,6,39,105,85,22]                             8                              110             110             0.0            
110             0.75            4496            [0,1,2,3,4,36,6,101,72,14,17,18,94]                13                             110             110             0.0            
111             0.125           763             [0,85,7]                                           3                              111             111             0.0            
111             0.25            1526            [0,9,18,3]                                         4                              111             111             0.0            
111             0.5             3052            [0,33,2,6,7,30]                                    6                              111             111             0.0010004043579101562
111             0.75            4578            [0,1,32,4,9,11,108,14,15,30]                       10                             111             111             0.0            
112             0.125           777             [0,19]                                             2                              112             112             0.0            
112             0.25            1554            [0,1,8,33]                                         4                              112             112             0.0            
112             0.5             3108            [0,1,5,49,50,30]                                   6                              112             112             0.0009992122650146484
112             0.75            4662            [0,2,3,4,36,6,7,38,43,12,75,81,18,20]              14                             112             112             0.0            
113             0.125           791             [0,9,2]                                            3                              113             113             0.0            
113             0.25            1582            [0,1,58,5]                                         4                              113             113             0.0            
113             0.5             3164            [0,1,3,37,45,14]                                   6                              113             113             0.0            
113             0.75            4746            [0,1,2,3,5,17,53,55,27,60,29,94]                   12                             113             113             0.0            
114             0.125           805             [0,13,14]                                          3                              114             114             0.0            
114             0.25            1610            [0,1,3]                                            3                              114             114             0.0            
114             0.5             3220            [0,96,5,6,8,42,111,48]                             8                              114             114             0.0            
114             0.75            4830            [0,1,2,5,9,10,43,107,49,50,84,27]                  12                             114             114             0.0            
115             0.125           819             [0,3]                                              2                              115             115             0.0            
115             0.25            1638            [0,55,5,31]                                        4                              115             115             0.0            
115             0.5             3277            [0,1,3,107,55,27,29]                               7                              115             115             0.0            
115             0.75            4916            [0,1,2,4,39,71,11,20,55,26,28]                     11                             115             115             0.000997304916381836
116             0.125           833             [0,1]                                              2                              116             116             0.0            
116             0.25            1667            [0,104,4,29]                                       4                              116             116             0.0            
116             0.5             3335            [0,1,5,18,82,61,94]                                7                              116             116             0.0            
116             0.75            5002            [0,1,2,98,6,10,15,21,60,29,30]                     11                             116             116             0.0014851093292236328
117             0.125           848             [0,36,7]                                           3                              117             117             0.0            
117             0.25            1696            [0,9,51]                                           3                              117             117             0.0            
117             0.5             3393            [0,4,74,13,45,18,25]                               7                              117             117             0.0            
117             0.75            5089            [0,1,3,69,6,7,11,43,13,16,91]                      11                             117             117             0.0            
118             0.125           862             [0,70,3,22]                                        4                              118             118             0.0            
118             0.25            1725            [0,33,3,70]                                        4                              118             118             0.0            
118             0.5             3451            [0,3,70,7,73,22,23]                                7                              118             118             0.0009989738464355469
118             0.75            5177            [0,32,2,5,69,44,13,15,17,19,25]                    11                             118             118             0.0            
119             0.125           877             [0,89,99,4]                                        4                              119             119             0.0            
119             0.25            1755            [0,66,98,10,21]                                    5                              119             119             0.001505136489868164
119             0.5             3510            [0,1,3,6,45,93,30]                                 7                              119             119             0.0009992122650146484
119             0.75            5265            [0,66,3,4,6,7,39,11,12,13,14,75,117,87,24]         15                             119             119             0.0            
120             0.125           892             [0,6]                                              2                              120             120             0.0            
120             0.25            1785            [0,44,13]                                          3                              120             120             0.0            
120             0.5             3570            [0,2,11,117,24]                                    5                              120             120             0.0            
120             0.75            5355            [0,1,2,3,32,9,41,14,48,55,25,60,29]                13                             120             120             0.0            
121             0.125           907             [0,5]                                              2                              121             121             0.0            
121             0.25            1815            [0,8,10,13,87]                                     5                              121             121             0.0            
121             0.5             3630            [0,1,2,3,100,6,80,115,27]                          9                              121             121             0.0            
121             0.75            5445            [0,1,33,97,5,6,7,37,9,74,107,44,109,20]            14                             121             121             0.0            
122             0.125           922             [0,13]                                             2                              122             122             0.0            
122             0.25            1845            [0,3,9,46,49]                                      5                              122             122             0.0            
122             0.5             3690            [0,1,2,6,18]                                       5                              122             122             0.0            
122             0.75            5535            [0,2,4,6,9,44,14,46,92,22,60,30]                   12                             122             122             0.0            
123             0.125           937             [0,1,116]                                          3                              123             123             0.0            
123             0.25            1875            [0,1,34,21]                                        4                              123             123             0.0            
123             0.5             3751            [0,1,34,6,46,21]                                   6                              123             123             0.0            
123             0.75            5627            [0,65,5,37,7,11,44,13,46,22,23,90,28,94]           14                             123             123             0.0            
124             0.125           953             [0,4,96]                                           3                              124             124             0.0            
124             0.25            1906            [0,33,3,54]                                        4                              124             124             0.0            
124             0.5             3813            [0,2,5,40,11,75,15,55]                             8                              124             124             0.0            
124             0.75            5719            [0,1,2,3,4,5,34,7,69,41,10,12,17,63]               14                             124             124             0.0            
125             0.125           968             [0,15]                                             2                              125             125             0.0            
125             0.25            1937            [0,19,28]                                          3                              125             125             0.0            
125             0.5             3875            [0,2,6,10,16,82,25]                                7                              125             125             0.0            
125             0.75            5812            [0,1,4,5,10,12,15,47,80,18]                        10                             125             125             0.0            
126             0.125           984             [0,2,31]                                           3                              126             126             0.0            
126             0.25            1968            [0,2,14,39]                                        4                              126             126             0.0            
126             0.5             3937            [0,1,4,10,108,13,50,124]                           8                              126             126             0.0            
126             0.75            5906            [0,64,2,3,35,7,103,9,106,43,19]                    11                             126             126             0.0            
127             0.125           1000            [0,9,20,55]                                        4                              127             127             0.0            
127             0.25            2000            [0,25,2,57]                                        4                              127             127             0.0            
127             0.5             4000            [0,1,32,3,43,14,58]                                7                              127             127             0.0010042190551757812
127             0.75            6000            [0,2,34,4,69,38,70,8,105,74,11,51,26]              13                             127             127             0.0            
128             0.125           1016            [0,11,5]                                           3                              128             128             0.0            
128             0.25            2032            [0,9,61,23]                                        4                              128             128             0.0            
128             0.5             4064            [0,2,5,9,45,19,52]                                 7                              128             128             0.0            
128             0.75            6096            [0,1,2,3,6,15,19,21,55,27,60,31]                   12                             128             128             0.0            
129             0.125           1032            [0,17]                                             2                              129             129             0.0            
129             0.25            2064            [0,2,43,78]                                        4                              129             129             0.0            
129             0.5             4128            [0,2,3,69,6,58,124]                                7                              129             129             0.0            
129             0.75            6192            [0,1,2,34,65,5,66,9,10,107,13,80,18,50,55,56]      16                             129             129             0.0009999275207519531
130             0.125           1048            [0,3,108]                                          3                              130             130             0.0            
130             0.25            2096            [0,12,6]                                           3                              130             130             0.0            
130             0.5             4192            [0,2,73,19,115,59]                                 6                              130             130             0.0005056858062744141
130             0.75            6288            [0,1,2,3,32,5,6,65,16,50,51,86,26,91]              14                             130             130             0.001506805419921875
131             0.125           1064            [0,3,45]                                           3                              131             131             0.0            
131             0.25            2128            [0,16,12]                                          3                              131             131             0.0010018348693847656
131             0.5             4257            [0,2,6,106,16,18,125]                              7                              131             131             0.0            
131             0.75            6386            [0,1,2,33,4,65,100,7,14,114,86,23,87,121,62,63]    16                             131             131             0.0            
132             0.125           1080            [0,35,4]                                           3                              132             132             0.0            
132             0.25            2161            [0,14,17,122,29]                                   5                              132             132             0.0            
132             0.5             4323            [0,4,11,15,19,22,59]                               7                              132             132             0.0            
132             0.75            6484            [0,3,4,36,8,9,12,78,17,116,29]                     11                             132             132             0.0            
133             0.125           1097            [0,33,2]                                           3                              133             133             0.0            
133             0.25            2194            [0,64,18,3]                                        4                              133             133             0.0            
133             0.5             4389            [0,1,64,8,15,19,52]                                7                              133             133             0.0            
133             0.75            6583            [0,1,2,34,96,5,8,41,13,80,51,55]                   12                             133             133             0.0010018348693847656
134             0.125           1113            [0,19,3]                                           3                              134             134             0.0            
134             0.25            2227            [0,2,35,91,63]                                     5                              134             134             0.0            
134             0.5             4455            [0,1,35,5,15,59]                                   6                              134             134             0.0            
134             0.75            6683            [0,1,2,65,4,6,15,49,23,95,31]                      11                             134             134             0.0            
135             0.125           1130            [0,7]                                              2                              135             135             0.0            
135             0.25            2261            [0,65,18,4]                                        4                              135             135             0.0            
135             0.5             4522            [0,1,3,14,18,54]                                   6                              135             135             0.0            
135             0.75            6783            [0,1,4,40,9,12,15,23,25,29]                        10                             135             135             0.0            
136             0.125           1147            [0,7]                                              2                              136             136             0.0            
136             0.25            2295            [0,26,4,5]                                         4                              136             136             0.0            
136             0.5             4590            [0,1,2,70,10,77,19,90]                             8                              136             136             0.0            
136             0.75            6885            [0,33,2,5,6,7,8,71,77,22,93]                       11                             136             136             0.0009989738464355469
137             0.125           1164            [0,1,13]                                           3                              137             137             0.0            
137             0.25            2329            [0,3,21,70]                                        4                              137             137             0.0            
137             0.5             4658            [0,1,6,10,61]                                      5                              137             137             0.0            
137             0.75            6987            [0,1,64,3,6,7,40,41,75,14,59,30]                   12                             137             137             0.0010035037994384766
138             0.125           1181            [0,33,67,13]                                       4                              138             138             0.0            
138             0.25            2363            [0,86,10,6]                                        4                              138             138             0.0            
138             0.5             4726            [0,2,11,44,18,20,60]                               7                              138             138             0.0            
138             0.75            7089            [0,1,65,5,6,39,40,71,15,20,87,61]                  12                             138             138             0.0            
139             0.125           1198            [0,4,30]                                           3                              139             139             0.0010013580322265625
139             0.25            2397            [0,18,7]                                           3                              139             139             0.0            
139             0.5             4795            [0,1,8,10,47]                                      5                              139             139             0.0            
139             0.75            7193            [0,1,2,3,4,5,35,8,43,77,18,23,27,93]               14                             139             139             0.0010004043579101562
140             0.125           1216            [0,16,87]                                          3                              140             140             0.0            
140             0.25            2432            [0,88,4,14]                                        4                              140             140             0.0            
140             0.5             4865            [0,1,2,39,44,14,23,30]                             8                              140             140             0.0            
140             0.75            7297            [0,1,2,4,5,38,11,79,49,24,25,28,62]                13                             140             140             0.0010006427764892578
141             0.125           1233            [0,21,38,15]                                       4                              141             141             0.0            
141             0.25            2467            [0,40,4]                                           3                              141             141             0.0            
141             0.5             4935            [0,1,8,9,48,19]                                    6                              141             141             0.0            
141             0.75            7402            [0,2,3,34,37,6,8,12,111,52,119,22,23,86,62]        15                             141             141             0.0            
142             0.125           1251            [0,8,17]                                           3                              142             142             0.0010063648223876953
142             0.25            2502            [0,1,32,87,91]                                     5                              142             142             0.0            
142             0.5             5005            [0,4,101,7,47,58,92]                               7                              142             142             0.0            
142             0.75            7508            [0,1,2,3,5,7,72,9,10,105,44,82,24,63]              14                             142             142             0.0            
143             0.125           1269            [0,14]                                             2                              143             143             0.0            
143             0.25            2538            [0,12,28,7]                                        4                              143             143             0.0            
143             0.5             5076            [0,2,7,18,84,26,126]                               7                              143             143             0.0            
143             0.75            7614            [0,1,2,34,64,8,12,13,14,77,108,142,53,86]          14                             143             143             0.0            
144             0.125           1287            [0,17,106]                                         3                              144             144             0.0            
144             0.25            2574            [0,2,111,15]                                       4                              144             144             0.0010023117065429688
144             0.5             5148            [0,1,2,7,46,18]                                    6                              144             144             0.0            
144             0.75            7722            [0,1,2,3,4,5,10,11,49,84,21]                       11                             144             144             0.0            
145             0.125           1305            [0,3,54]                                           3                              145             145             0.0            
145             0.25            2610            [0,1,7]                                            3                              145             145             0.0            
145             0.5             5220            [0,1,2,123,23,27]                                  6                              145             145             0.0            
145             0.75            7830            [0,1,3,69,6,70,8,74,12,15,17,23,31]                13                             145             145             0.0            
146             0.125           1323            [0,17,123]                                         3                              146             146             0.0            
146             0.25            2646            [0,113,2,19]                                       4                              146             146             0.0            
146             0.5             5292            [0,2,6,9,109,15]                                   6                              146             146             0.0            
146             0.75            7938            [0,1,2,34,4,97,8,140,110,15,144,17,52,123,127,63]  16                             146             146             0.0            
147             0.125           1341            [0,11,44]                                          3                              147             147             0.001100301742553711
147             0.25            2682            [0,9,4,111]                                        4                              147             147             0.0            
147             0.5             5365            [0,3,4,136,10,24,26,29]                            8                              147             147             0.0            
147             0.75            8048            [0,2,4,5,43,75,17,20,21,54,88,57,31]               13                             147             147             0.0            
148             0.125           1359            [0,1,73]                                           3                              148             148             0.0            
148             0.25            2719            [0,59,5]                                           3                              148             148             0.0            
148             0.5             5439            [0,1,32,69,6,74,43,15]                             8                              148             148             0.0            
148             0.75            8158            [0,1,2,3,4,6,39,10,15,92,31]                       11                             148             148             0.0            
149             0.125           1378            [0,8,72]                                           3                              149             149             0.0            
149             0.25            2756            [0,11,4]                                           3                              149             149             0.0            
149             0.5             5513            [0,2,6,10,138,15,117,95]                           8                              149             149             0.0            
149             0.75            8269            [0,2,3,6,7,8,75,13,14,18,115,62]                   12                             149             149             0.0010001659393310547
150             0.125           1396            [0,19,30]                                          3                              150             150             0.0            
150             0.25            2793            [0,39,10,117,95]                                   5                              150             150             0.0            
150             0.5             5587            [0,1,4,104,11,16,31]                               7                              150             150             0.0            
150             0.75            8381            [0,1,2,33,4,5,6,36,69,72,10,105,89,122]            14                             150             150             0.0            
