Vertices        Edge Percentage Edges           Maximum Clique                                     Maximum Clique Size            Operations      Attempts        Time           
92              0.5             2093            [19,87,1,83,34]                                    5                              1004            143             0.004073619842529297
92              0.75            3139            [4,11,68,41,25,40,49,18,13,66,69]                  11                             1007            76              0.003998279571533203
93              0.125           534             [49,82,21]                                         3                              1001            231             0.003999948501586914
93              0.25            1069            [54,3,1]                                           3                              1001            219             0.003999948501586914
93              0.5             2139            [60,69,20,7,14]                                    5                              1001            142             0.003999948501586914
93              0.75            3208            [4,5,23,15,36,11,31,79,33]                         9                              1000            81              0.003999948501586914
94              0.125           546             [55,67]                                            2                              1001            259             0.005001544952392578
94              0.25            1092            [68,74,28]                                         3                              1002            228             0.003998756408691406
94              0.5             2185            [1,10,21,31,71,73]                                 6                              1005            119             0.003000020980834961
94              0.75            3278            [0,2,7,8,13,21,35,44,85,87]                        10                             1016            69              0.004999876022338867
95              0.125           558             [13,73,60]                                         3                              1002            232             0.00400090217590332
95              0.25            1116            [68,75,91]                                         3                              1002            224             0.003999233245849609
95              0.5             2232            [11,5,81,82,49,80]                                 6                              1005            120             0.0039997100830078125
95              0.75            3348            [26,15,3,8,41,47,18,27,94,75]                      10                             1005            68              0.004000663757324219
96              0.125           570             [19,95]                                            2                              1002            261             0.004000425338745117
96              0.25            1140            [29,49,35]                                         3                              1002            222             0.003999233245849609
96              0.5             2280            [27,20,31,34,63]                                   5                              1002            143             0.0039997100830078125
96              0.75            3420            [1,7,10,13,20,35,38,39,63,71]                      10                             1000            69              0.003999948501586914
97              0.125           582             [22,21,52]                                         3                              1002            251             0.005000591278076172
97              0.25            1164            [70,5,30,83]                                       4                              1000            174             0.0039997100830078125
97              0.5             2328            [26,5,11,44,51,61]                                 6                              1008            119             0.003000020980834961
97              0.75            3492            [4,59,31,71,82,7,39,37,33,72]                      10                             1008            72              0.004004716873168945
98              0.125           594             [86,79,52]                                         3                              1002            249             0.004999876022338867
98              0.25            1188            [1,3,42,83]                                        4                              1001            177             0.003000497817993164
98              0.5             2376            [68,45,91,79,93]                                   5                              1003            145             0.004503488540649414
98              0.75            3564            [1,2,3,10,12,27,45,47,48,55,72]                    11                             1009            72              0.004006147384643555
99              0.125           606             [49,84]                                            2                              1000            263             0.003998517990112305
99              0.25            1212            [19,5,77]                                          3                              1003            221             0.00500178337097168
99              0.5             2425            [26,11,23,91,40,92,62]                             7                              1005            116             0.0029981136322021484
99              0.75            3638            [4,11,23,41,71,91,76,60,72]                        9                              1005            80              0.004003047943115234
100             0.125           618             [19,91,99]                                         3                              1000            235             0.004000663757324219
100             0.25            1237            [4,12,94]                                          3                              1001            225             0.0039997100830078125
100             0.5             2475            [68,97,71,48,58,64]                                6                              1004            119             0.003002166748046875
100             0.75            3712            [26,11,97,98,47,79,73,49,67,39]                    10                             1000            68              0.004001140594482422
101             0.125           631             [97,30,37]                                         3                              1001            254             0.004997730255126953
101             0.25            1262            [87,3,35]                                          3                              1001            222             0.004001140594482422
101             0.5             2525            [5,23,90,74,65]                                    5                              1005            146             0.0039980411529541016
101             0.75            3787            [4,11,68,91,98,48,64,84,19,93]                     10                             1000            72              0.0040013790130615234
102             0.125           643             [26,68,49]                                         3                              1002            231             0.00400090217590332
102             0.25            1287            [17,41,75]                                         3                              1006            222             0.00499725341796875
102             0.5             2575            [1,6,21,27,43,49]                                  6                              1005            119             0.0030019283294677734
102             0.75            3863            [5,3,22,49,80,84,24,43,62]                         9                              1018            80              0.003997802734375
103             0.125           656             [19,4]                                             2                              1003            259             0.004002094268798828
103             0.25            1313            [4,3,25,101]                                       4                              1009            177             0.003998517990112305
103             0.5             2626            [5,24,1,47,63]                                     5                              1000            144             0.004000663757324219
103             0.75            3939            [26,23,36,41,82,51,102,85,6,46,16]                 11                             1000            74              0.004004001617431641
104             0.125           669             [1,27,50]                                          3                              1001            230             0.00500035285949707
104             0.25            1339            [9,75,98,74]                                       4                              1002            173             0.0029993057250976562
104             0.5             2678            [0,3,4,38,57,85]                                   6                              1001            119             0.0039997100830078125
104             0.75            4017            [11,5,36,47,40,102,85,56,13,99]                    10                             1021            67              0.004510641098022461
105             0.125           682             [8,36,93]                                          3                              1001            229             0.004000425338745117
105             0.25            1365            [11,5,3,65]                                        4                              1002            173             0.003999948501586914
105             0.5             2730            [43,19,56,95,80,64]                                6                              1000            135             0.003999948501586914
105             0.75            4095            [26,4,97,98,25,72,21,18,17,29,14,88]               12                             1001            63              0.00400090217590332
106             0.125           695             [4,31,74]                                          3                              1002            229             0.004998445510864258
106             0.25            1391            [32,11,75]                                         3                              1002            219             0.004000186920166016
106             0.5             2782            [5,15,51,74,50,14]                                 6                              1002            118             0.003999233245849609
106             0.75            4173            [5,6,7,11,30,36,51,66,81,92]                       10                             1005            70              0.004000663757324219
107             0.125           708             [6,62,99]                                          3                              1002            228             0.0050008296966552734
107             0.25            1417            [43,34,44,85]                                      4                              1003            174             0.003999233245849609
107             0.5             2835            [43,19,5,24,99,102]                                6                              1002            116             0.0029993057250976562
107             0.75            4253            [59,23,41,47,51,85,52,104,103,83]                  10                             1005            72              0.0050013065338134766
108             0.125           722             [26,2,58]                                          3                              1000            228             0.003998756408691406
108             0.25            1444            [63,50,14]                                         3                              1000            215             0.00500035285949707
108             0.5             2889            [31,38,13,77,72]                                   5                              1000            142             0.004000425338745117
108             0.75            4333            [3,8,10,18,22,27,32,35,38,55,76,92]                12                             1004            62              0.0039997100830078125
109             0.125           735             [59,36,67]                                         3                              1000            229             0.003999233245849609
109             0.25            1471            [103,30,4]                                         3                              1000            219             0.005000114440917969
109             0.5             2943            [4,68,71,40,20,1,101]                              7                              1006            116             0.004000663757324219
109             0.75            4414            [4,11,95,97,71,107,102,21,108,70,100,53]           12                             1004            63              0.004004240036010742
110             0.125           749             [2,47,46]                                          3                              1001            245             0.00500035285949707
110             0.25            1498            [19,59,6,34]                                       4                              1001            176             0.003999948501586914
110             0.5             2997            [1,2,4,15,40,59,91,105]                            8                              1004            98              0.004000186920166016
110             0.75            4496            [0,1,2,3,6,18,24,36,44,50,60,101,108]              13                             1006            64              0.0040476322174072266
111             0.125           763             [40,46,66]                                         3                              1001            227             0.004001140594482422
111             0.25            1526            [5,48,10]                                          3                              1001            220             0.0049991607666015625
111             0.5             3052            [4,15,74,85,101]                                   5                              1001            144             0.0039997100830078125
111             0.75            4578            [5,36,105,108,39,55,16,62,101]                     9                              1013            75              0.004000186920166016
112             0.125           777             [2,5,52,76]                                        4                              1000            181             0.004000186920166016
112             0.25            1554            [3,8,13,56]                                        4                              1000            165             0.003999233245849609
112             0.5             3108            [4,91,82,105,46]                                   5                              1005            139             0.004000186920166016
112             0.75            4662            [4,10,11,12,18,34,36,78,81,84,104,111]             12                             1008            68              0.004999876022338867
113             0.125           791             [97,79,78]                                         3                              1001            227             0.003999471664428711
113             0.25            1582            [11,69,3]                                          3                              1001            215             0.0050008296966552734
113             0.5             3164            [95,27,54,10,72]                                   5                              1011            145             0.0039980411529541016
113             0.75            4746            [26,15,5,8,41,81,9,55,104,43]                      10                             1011            69              0.0040018558502197266
114             0.125           805             [59,29,107]                                        3                              1002            227             0.00500035285949707
114             0.25            1610            [12,106,105]                                       3                              1002            220             0.004999637603759766
114             0.5             3220            [26,8,20,106,101]                                  5                              1003            143             0.004000425338745117
114             0.75            4830            [0,2,9,10,22,27,40,47,65,107]                      10                             1012            69              0.0039997100830078125
115             0.125           819             [59,72,18]                                         3                              1002            232             0.004999876022338867
115             0.25            1638            [82,21,62]                                         3                              1002            222             0.003999233245849609
115             0.5             3277            [59,23,47,105,87,77]                               6                              1002            118             0.003003358840942383
115             0.75            4916            [4,3,81,25,0,28,114,104,72]                        9                              1009            78              0.005001068115234375
116             0.125           833             [17,98,75]                                         3                              1002            239             0.004999876022338867
116             0.25            1667            [2,4,23,42]                                        4                              1008            175             0.004088163375854492
116             0.5             3335            [3,5,8,40,44,79]                                   6                              1004            121             0.0039997100830078125
116             0.75            5002            [68,71,98,73,85,56,6,104,94]                       9                              1003            77              0.005000591278076172
117             0.125           848             [37,34,85]                                         3                              1000            226             0.003999471664428711
117             0.25            1696            [5,15,20,29]                                       4                              1003            171             0.003999948501586914
117             0.5             3393            [87,73,72,108,0]                                   5                              1002            142             0.004000186920166016
117             0.75            5089            [36,90,68,41,0,17,70,35,54]                        9                              1001            75              0.004999637603759766
118             0.125           862             [73,81,83]                                         3                              1001            226             0.005001068115234375
118             0.25            1725            [19,22,62]                                         3                              1001            219             0.004000425338745117
118             0.5             3451            [1,4,5,37,48,52,62]                                7                              1006            115             0.003999471664428711
118             0.75            5177            [59,97,47,51,45,57,106,52,55,104]                  10                             1002            66              0.0050008296966552734
119             0.125           877             [96,37,92]                                         3                              1000            246             0.004998922348022461
119             0.25            1755            [17,69,98]                                         3                              1001            222             0.0049991607666015625
119             0.5             3510            [87,69,37,34,66,76]                                6                              1005            117             0.00400090217590332
119             0.75            5265            [4,15,112,51,76,117,87,50,43,14]                   10                             1015            69              0.0039997100830078125
120             0.125           892             [3,98]                                             2                              1000            254             0.00500035285949707
120             0.25            1785            [11,60,44]                                         3                              1000            218             0.004999637603759766
120             0.5             3570            [1,2,7,11,60,87,101]                               7                              1001            111             0.0039997100830078125
120             0.75            5355            [0,2,3,7,14,22,37,40,49,98]                        10                             1007            67              0.004001617431640625
121             0.125           907             [43,22]                                            2                              1000            251             0.005007505416870117
121             0.25            1815            [59,23,20,100]                                     4                              1002            174             0.003996133804321289
121             0.5             3630            [5,23,90,41,91,2]                                  6                              1001            118             0.004000663757324219
121             0.75            5445            [59,5,15,11,36,112,85,102,80,114,70]               11                             1017            70              0.004999399185180664
122             0.125           922             [7,86,51]                                          3                              1001            225             0.004169464111328125
122             0.25            1845            [0,3,9,49]                                         4                              1003            172             0.003999471664428711
122             0.5             3690            [0,4,9,13,46,77,95]                                7                              1002            113             0.003998756408691406
122             0.75            5535            [1,2,6,15,29,32,46,48,102,112,121]                 11                             1006            69              0.005000591278076172
123             0.125           937             [15,120,17]                                        3                              1001            225             0.003999233245849609
123             0.25            1875            [26,5,68,67]                                       4                              1003            170             0.005000591278076172
123             0.5             3751            [23,95,31,78,101]                                  5                              1001            137             0.003999471664428711
123             0.75            5627            [4,15,120,97,91,102,28,21,57,119,10]               11                             1006            69              0.003999471664428711
124             0.125           953             [51,75,38]                                         3                              1003            221             0.005000591278076172
124             0.25            1906            [0,3,33,58,79]                                     5                              1003            152             0.004000663757324219
124             0.5             3813            [0,2,5,15,42,75,85]                                7                              1004            113             0.003998994827270508
124             0.75            5719            [0,2,6,12,16,17,24,43,52,69,79,116]                12                             1005            63              0.003999948501586914
125             0.125           968             [87,51,12]                                         3                              1003            225             0.004999637603759766
125             0.25            1937            [26,68,91,69]                                      4                              1000            162             0.004000186920166016
125             0.5             3875            [122,69,54,61,25,64]                               6                              1004            115             0.003999948501586914
125             0.75            5812            [103,70,60,29,80,83,63,102]                        8                              1001            76              0.00500035285949707
126             0.125           984             [47,23,48]                                         3                              1006            247             0.00500035285949707
126             0.25            1968            [4,5,51,96]                                        4                              1001            163             0.0040013790130615234
126             0.5             3937            [22,55,69,106,81]                                  5                              1004            142             0.0039980411529541016
126             0.75            5906            [0,2,4,6,9,13,43,78,103,113,117]                   11                             1009            68              0.005005359649658203
127             0.125           1000            [4,15,92]                                          3                              1000            225             0.00699925422668457
127             0.25            2000            [22,27,83,74]                                      4                              1001            167             0.005000591278076172
127             0.5             4000            [19,26,36,90,27]                                   5                              1004            142             0.004058837890625
127             0.75            6000            [59,11,90,120,25,82,57,13,114,70,39,115]           12                             1006            60              0.00400090217590332
128             0.125           1016            [11,75,6]                                          3                              1000            223             0.004000663757324219
128             0.25            2032            [87,11,119,45]                                     4                              1000            171             0.005000591278076172
128             0.5             4064            [1,4,6,58,70,99]                                   6                              1002            115             0.003998517990112305
128             0.75            6096            [4,6,10,18,21,33,53,54,64,67]                      10                             1003            67              0.004999399185180664
129             0.125           1032            [121,10,55]                                        3                              1000            222             0.004999637603759766
129             0.25            2064            [23,41,81,38]                                      4                              1000            168             0.003999948501586914
129             0.5             4128            [87,70,76,88,12]                                   5                              1002            139             0.004000186920166016
129             0.75            6192            [5,23,71,107,98,81,109,25,13,66]                   10                             1003            65              0.005000114440917969
130             0.125           1048            [68,115,98]                                        3                              1001            221             0.00500035285949707
130             0.25            2096            [62,61,113,84]                                     4                              1004            183             0.003999233245849609
130             0.5             4192            [27,3,94,109,86]                                   5                              1003            144             0.004999637603759766
130             0.75            6288            [0,1,2,6,27,32,50,51,86,91,92]                     11                             1001            70              0.005002260208129883
131             0.125           1064            [12,50,67]                                         3                              1003            229             0.004997968673706055
131             0.25            2128            [4,95,36,98]                                       4                              1006            167             0.003999948501586914
131             0.5             4257            [23,95,90,97,70,67]                                6                              1010            112             0.004001617431640625
131             0.75            6386            [4,11,36,90,91,85,72,49,66,30,54]                  11                             1001            69              0.004000186920166016
132             0.125           1080            [103,91,78]                                        3                              1003            222             0.003999948501586914
132             0.25            2161            [0,14,17,29]                                       4                              1003            166             0.004006147384643555
132             0.5             4323            [1,5,29,63,66,82,119]                              7                              1003            112             0.0040013790130615234
132             0.75            6484            [111,8,98,25,109,42,20,46,9,84,101]                11                             1003            72              0.004998445510864258
133             0.125           1097            [64,119,1]                                         3                              1003            222             0.004515171051025391
133             0.25            2194            [26,44,51,33]                                      4                              1008            170             0.003998756408691406
133             0.5             4389            [4,26,15,64,102,52,58]                             7                              1003            112             0.004001140594482422
133             0.75            6583            [5,15,11,36,120,3,44,106,128,33,99]                11                             1003            70              0.003997802734375
134             0.125           1113            [0,3,19]                                           3                              1000            223             0.0050013065338134766
134             0.25            2227            [26,111,85,84]                                     4                              1004            166             0.003999471664428711
134             0.5             4455            [39,62,40,54,53,64]                                6                              1003            128             0.0039997100830078125
134             0.75            6683            [26,71,47,102,45,30,116,58,72]                     9                              1006            76              0.003998994827270508
135             0.125           1130            [56,116,28]                                        3                              1000            221             0.00500178337097168
135             0.25            2261            [59,111,73,10]                                     4                              1004            167             0.004002094268798828
135             0.5             4522            [19,69,7,42,85]                                    5                              1000            139             0.003997087478637695
135             0.75            6783            [26,5,15,36,97,76,85,108,92,96,54]                 11                             1004            74              0.003999471664428711
136             0.125           1147            [31,16,81]                                         3                              1000            230             0.004999637603759766
136             0.25            2295            [0,4,5,34]                                         4                              1002            171             0.004001140594482422
136             0.5             4590            [0,1,3,17,19,36]                                   6                              1002            110             0.0039997100830078125
136             0.75            6885            [0,2,5,11,18,33,35,36,80,88,91,95]                 12                             1003            62              0.004998445510864258
137             0.125           1164            [100,47,85]                                        3                              1003            222             0.004000425338745117
137             0.25            2329            [8,55,9]                                           3                              1003            217             0.004999637603759766
137             0.5             4658            [26,97,40,56,22,101]                               6                              1002            115             0.003999948501586914
137             0.75            6987            [15,36,68,112,41,81,82,102,74,35]                  10                             1010            67              0.004000186920166016
138             0.125           1181            [4,70,55]                                          3                              1000            221             0.004000425338745117
138             0.25            2363            [0,10,13,33]                                       4                              1003            167             0.003998756408691406
138             0.5             4726            [111,24,31,94,13]                                  5                              1004            137             0.004000663757324219
138             0.75            7089            [0,1,5,6,17,20,33,61,86,87,122]                    11                             1020            70              0.0045092105865478516
139             0.125           1198            [50,106,25]                                        3                              1000            232             0.005000591278076172
139             0.25            2397            [70,69,119]                                        3                              1000            213             0.0049991607666015625
139             0.5             4795            [26,4,68,41,98,46]                                 6                              1003            116             0.004000663757324219
139             0.75            7193            [4,11,23,3,112,79,82,124,137,84,65]                11                             1008            66              0.004000663757324219
140             0.125           1216            [2,131,28]                                         3                              1002            219             0.004999876022338867
140             0.25            2432            [59,40,108,42]                                     4                              1002            211             0.0039997100830078125
140             0.5             4865            [0,4,9,32,35,82]                                   6                              1005            112             0.00400090217590332
140             0.75            7297            [0,4,6,7,18,25,26,54,61,78,80]                     11                             1010            68              0.004998683929443359
141             0.125           1233            [26,95,98,44]                                      4                              1000            177             0.003999948501586914
141             0.25            2467            [26,17,131]                                        3                              1002            214             0.004000425338745117
141             0.5             4935            [59,11,112,8,21,66,24]                             7                              1002            111             0.004000425338745117
141             0.75            7402            [4,11,23,138,71,125,82,60,7,108,29,92]             12                             1019            59              0.004998922348022461
142             0.125           1251            [1,21,82,106]                                      4                              1001            176             0.004000186920166016
142             0.25            2502            [4,24,27]                                          3                              1003            213             0.004999637603759766
142             0.5             5005            [1,8,9,24,71,96]                                   6                              1013            114             0.003999948501586914
142             0.75            7508            [0,5,11,13,28,32,41,45,63,82,105]                  11                             1011            69              0.0050008296966552734
143             0.125           1269            [26,29,126]                                        3                              1003            222             0.003999233245849609
143             0.25            2538            [124,92,44,0]                                      4                              1006            167             0.0050008296966552734
143             0.5             5076            [26,5,15,40,126,122,132,2]                         8                              1005            99              0.005005359649658203
143             0.75            7614            [5,138,111,31,112,41,47,0,60,126,32]               11                             1011            67              0.00500178337097168
144             0.125           1287            [60,133,16]                                        3                              1000            228             0.003999471664428711
144             0.25            2574            [138,51,45,108]                                    4                              1000            165             0.004507303237915039
144             0.5             5148            [0,1,2,7,18,46]                                    6                              1003            110             0.004006385803222656
144             0.75            7722            [0,2,3,4,5,17,39,43,49,50,78,91,116]               13                             1008            63              0.004998445510864258
145             0.125           1305            [27,1,131]                                         3                              1003            231             0.004000663757324219
145             0.25            2610            [4,68,9,16]                                        4                              1000            165             0.003999471664428711
145             0.5             5220            [11,111,130,73,48,0]                               6                              1003            115             0.004000425338745117
145             0.75            7830            [5,138,68,63,85,28,22,141,131,96]                  10                             1006            67              0.005000114440917969
146             0.125           1323            [140,71,128]                                       3                              1000            217             0.004000425338745117
146             0.25            2646            [14,52,6]                                          3                              1000            213             0.004999876022338867
146             0.5             5292            [11,8,130,13,127,139,86]                           7                              1000            109             0.0040013790130615234
146             0.75            7938            [26,4,71,25,42,51,64,61,86,93,103,63]              12                             1011            59              0.003998756408691406
147             0.125           1341            [11,136,121]                                       3                              1000            220             0.005003929138183594
147             0.25            2682            [26,95,60,29]                                      4                              1001            163             0.0039958953857421875
147             0.5             5365            [11,15,120,107,106,61,75]                          7                              1000            110             0.004000663757324219
147             0.75            8048            [4,95,90,31,112,125,51,113,84,87]                  10                             1007            66              0.0060002803802490234
148             0.125           1359            [121,45]                                           2                              1000            244             0.00500035285949707
148             0.25            2719            [68,59,113]                                        3                              1002            212             0.004999637603759766
148             0.5             5439            [4,103,106,110,2,86]                               6                              1006            110             0.003999233245849609
148             0.75            8158            [0,3,6,10,12,27,29,34,64,70,126]                   11                             1005            68              0.00500035285949707
149             0.125           1378            [115,53]                                           2                              1000            249             0.005004405975341797
149             0.25            2756            [26,11,49,69,101]                                  5                              1002            147             0.004001617431640625
149             0.5             5513            [19,100,23,38,72]                                  5                              1002            133             0.003997325897216797
149             0.75            8269            [4,59,23,36,8,44,146,126,117,84]                   10                             1009            65              0.004511594772338867
150             0.125           1396            [19,42,75]                                         3                              1003            220             0.003998279571533203
150             0.25            2793            [0,10,39,117]                                      4                              1004            167             0.0040018558502197266
150             0.5             5587            [43,60,120,41,66,78]                               6                              1007            133             0.003999233245849609
150             0.75            8381            [4,7,10,18,20,24,25,29,30,40,53,87,137]            13                             1012            65              0.0049991607666015625
